VentaID,Fecha,ClienteID,ProductoID,Cantidad
3553,2025-06-03,113,1,1
3554,2025-01-20,98,11,2
3555,2026-06-25,88,11,1
3556,2025-01-16,107,11,2
3557,2025-08-13,115,6,2
3558,2026-05-02,34,10,1
3559,2026-05-08,41,3,2
3560,2025-05-03,105,5,1
3561,2025-10-19,62,2,1
3562,2025-03-23,100,11,2
3563,2025-12-29,18,3,1
3564,2026-03-22,78,6,2
3565,2025-12-17,108,1,2
3566,2025-08-26,134,9,2
3567,2026-01-07,127,2,1
3568,2026-05-23,110,9,1
3569,2025-03-05,125,7,1
3570,2025-07-27,127,5,2
3571,2025-04-21,21,9,2
3572,2025-11-05,142,4,1
3573,2025-08-05,57,3,5
3574,2026-02-22,55,9,1
3575,2025-11-03,3,8,1
3576,2025-06-27,57,10,2
3577,2025-11-11,49,8,2
3578,2025-08-10,13,10,1
3579,2026-02-25,58,2,2
3580,2025-09-19,69,1,1
3581,2026-05-06,37,2,1
3582,2025-07-17,7,10,1
3583,2025-09-27,24,6,1
3584,2025-06-21,24,8,1
3585,2025-03-16,45,11,1
3586,2025-06-11,71,10,1
3587,2026-06-23,79,3,1
3588,2026-05-31,112,7,1
3589,2025-06-12,19,11,1
3590,2025-12-14,18,8,4
3591,2026-04-12,15,10,2
3592,2025-06-22,113,1,1
3593,2025-05-30,86,9,4
3594,2025-12-09,22,7,1
3595,2025-11-14,47,1,2
3596,2025-12-21,112,8,1
3597,2026-01-17,130,7,1
3598,2026-03-07,84,5,1
3599,2025-06-29,85,2,5
3600,2025-05-18,49,4,1
3601,2026-03-18,110,1,1
3602,2025-04-25,90,5,2
3603,2026-05-14,147,8,1
3604,2025-01-06,133,4,1
3605,2026-06-09,34,3,1
3606,2025-02-14,25,5,1
3607,2025-07-20,141,8,1
3608,2025-03-22,55,3,1
3609,2025-07-18,137,8,1
3610,2026-03-08,74,2,1
3611,2025-11-23,136,7,4
3612,2025-10-14,48,2,3
3613,2025-02-13,127,11,4
3614,2025-04-20,141,11,1
3615,2025-03-09,109,4,1
3616,2025-09-07,95,6,1
3617,2025-01-31,127,8,3
3618,2025-07-04,22,2,5
3619,2025-02-16,7,4,2
3620,2025-07-09,139,1,2
3621,2025-02-17,41,3,1
3622,2025-09-25,16,6,1
3623,2026-01-01,106,2,1
3624,2025-09-18,36,5,3
3625,2025-07-03,136,4,1
3626,2026-04-11,148,11,2
3627,2025-03-09,89,6,1
3628,2025-07-27,54,6,1
3629,2025-07-06,116,2,4
3630,2025-10-04,86,4,1
3631,2025-08-06,124,5,1
3632,2026-02-11,48,4,2
3633,2026-06-03,27,7,1
3634,2026-03-31,137,3,2
3635,2025-04-27,37,8,3
3636,2025-10-24,96,2,3
3637,2025-12-29,82,4,2
3638,2026-03-24,129,8,2
3639,2025-10-16,98,7,2
3640,2025-12-25,102,7,1
3641,2025-12-03,57,6,2
3642,2025-04-14,63,9,1
3643,2026-01-16,49,2,2
3644,2025-10-17,22,9,1
3645,2025-08-24,109,8,2
3646,2025-08-08,114,6,2
3647,2026-01-03,105,8,1
3648,2025-11-20,148,10,1
3649,2025-05-03,132,1,1
3650,2025-07-04,42,4,1
3651,2025-11-22,109,3,1
3652,2026-03-23,68,5,1
3653,2026-03-26,132,5,1
3654,2025-09-03,116,1,1
3655,2026-01-20,52,2,1
3656,2025-02-09,22,8,1
3657,2025-11-25,42,1,2
3658,2025-07-01,78,11,1
3659,2025-12-17,22,3,1
3660,2025-11-25,33,6,3
3661,2026-05-11,98,6,2
3662,2025-03-02,27,6,1
3663,2025-04-10,87,1,3
3664,2026-01-26,123,6,2
3665,2025-10-14,100,9,1
3666,2025-08-25,19,11,2
3667,2025-06-14,21,7,2
3668,2025-03-16,95,5,1
3669,2025-03-25,147,8,2
3670,2026-03-08,54,6,2
3671,2025-11-20,120,8,4
3672,2026-06-15,86,10,1
3673,2026-04-15,57,3,1
3674,2025-05-23,2,2,1
3675,2025-09-17,81,10,1
3676,2025-12-02,39,4,1
3677,2025-01-07,51,6,1
3678,2025-02-06,26,6,1
3679,2026-06-10,115,7,1
3680,2025-05-24,48,5,1
3681,2025-09-04,141,10,1
3682,2026-03-27,107,2,2
3683,2025-01-24,74,1,2
3684,2025-07-04,76,2,1
3685,2026-03-02,68,8,1
3686,2025-09-24,88,9,2
3687,2026-04-15,134,3,2
3688,2026-02-28,143,4,2
3689,2026-01-02,65,5,1
3690,2025-09-18,129,11,1
3691,2025-07-16,85,10,3
3692,2026-01-18,103,1,2
3693,2025-04-18,70,1,1
3694,2025-05-17,25,4,3
3695,2025-02-11,45,7,1
3696,2026-05-03,130,10,1
3697,2026-01-29,30,3,1
3698,2025-03-15,63,9,1
3699,2026-05-31,143,1,2
3700,2026-06-24,12,11,1
3701,2025-09-09,45,5,1
3702,2025-05-25,41,7,5
3703,2025-03-27,133,9,1
3704,2025-03-18,42,9,5
3705,2025-01-17,91,10,1
3706,2025-12-26,67,1,2
3707,2026-05-26,102,5,2
3708,2026-05-25,125,9,2
3709,2025-05-20,86,9,4
3710,2026-04-14,42,5,1
3711,2025-10-21,78,7,1
3712,2025-09-22,34,9,2
3713,2026-04-16,141,4,3
3714,2026-02-19,6,11,1
3715,2025-09-15,46,7,2
3716,2026-03-20,71,10,1
3717,2026-05-12,52,4,1
3718,2025-10-01,137,3,1
3719,2026-02-13,24,9,1
3720,2025-06-08,122,9,2
3721,2025-08-21,89,7,1
3722,2025-01-26,5,5,2
3723,2026-01-23,139,6,1
3724,2025-06-01,150,3,1
3725,2026-01-25,27,9,1
3726,2025-06-26,33,10,2
3727,2025-05-27,140,9,3
3728,2025-07-27,95,7,2
3729,2025-06-30,55,4,1
3730,2025-12-03,144,7,1
3731,2026-01-08,76,3,1
3732,2025-11-12,11,10,2
3733,2025-05-17,38,4,2
3734,2025-03-03,98,1,1
3735,2025-06-17,142,10,1
3736,2025-04-12,114,8,1
3737,2026-02-03,83,1,3
3738,2026-06-24,65,7,1
3739,2025-08-28,24,9,2
3740,2026-01-19,70,8,2
3741,2025-02-24,42,6,1
3742,2026-05-17,40,1,2
3743,2025-09-05,5,4,2
3744,2026-05-28,103,3,5
3745,2025-02-11,40,2,1
3746,2026-05-09,65,9,1
3747,2026-05-24,15,8,1
3748,2025-07-17,72,3,1
3749,2025-07-22,35,1,1
3750,2025-02-08,130,1,5
3751,2025-12-04,110,1,2
3752,2026-01-10,128,3,2
3753,2025-10-14,52,2,1
3754,2025-09-29,146,8,1
3755,2025-07-13,116,11,1
3756,2026-05-04,52,8,1
3757,2025-06-21,88,4,1
3758,2026-05-01,78,6,4
3759,2025-04-28,29,4,2
3760,2026-06-08,107,11,1
3761,2026-03-30,110,4,2
3762,2025-09-19,125,4,2
3763,2025-12-30,23,1,1
3764,2026-03-05,111,11,3
3765,2025-05-13,62,1,2
3766,2025-08-12,16,10,1
3767,2025-10-26,54,2,1
3768,2025-01-11,57,7,2
3769,2025-11-14,78,8,1
3770,2025-05-01,63,1,3
3771,2025-09-06,134,4,1
3772,2025-01-31,4,2,1
3773,2026-04-19,36,5,3
3774,2025-10-18,129,9,1
3775,2025-09-14,79,9,1
3776,2026-05-03,15,10,1
3777,2025-05-23,144,1,1
3778,2025-03-20,88,9,2
3779,2026-05-22,149,9,1
3780,2025-04-25,93,10,2
3781,2025-02-18,57,5,1
3782,2025-04-20,58,2,1
3783,2025-02-17,64,11,1
3784,2025-09-15,138,4,1
3785,2025-06-20,107,5,1
3786,2026-06-19,14,9,2
3787,2026-02-22,105,9,2
3788,2025-03-06,119,1,3
3789,2025-07-02,28,6,1
3790,2026-04-03,62,2,1
3791,2025-08-05,22,2,3
3792,2026-06-20,13,3,1
3793,2025-10-31,47,11,1
3794,2025-03-18,124,7,2
3795,2026-03-16,121,11,1
3796,2025-08-01,112,8,1
3797,2025-03-21,15,4,2
3798,2025-09-19,140,9,1
3799,2025-12-15,114,5,1
3800,2025-07-06,113,6,1
3801,2026-03-04,63,2,1
3802,2025-01-22,55,3,4
3803,2026-03-03,115,9,1
3804,2026-02-21,70,8,1
3805,2025-06-08,98,11,1
3806,2025-08-02,9,8,2
3807,2025-04-14,59,3,3
3808,2025-02-08,9,7,1
3809,2026-02-17,19,3,1
3810,2025-06-03,16,9,1
3811,2025-06-11,80,8,3
3812,2025-03-16,30,11,1
3813,2025-06-23,38,7,2
3814,2025-02-11,30,7,2
3815,2026-03-12,107,7,1
3816,2025-08-02,146,6,1
3817,2025-03-22,13,5,1
3818,2025-12-24,123,7,4
3819,2025-09-07,87,3,5
3820,2025-11-27,134,11,1
3821,2026-05-23,93,3,1
3822,2025-08-15,34,7,2
3823,2025-06-13,63,9,1
3824,2025-06-13,5,10,5
3825,2025-04-09,100,10,1
3826,2025-09-14,92,6,1
3827,2025-09-15,125,8,1
3828,2025-06-08,20,1,1
3829,2026-06-16,68,10,1
3830,2026-05-14,142,3,1
3831,2026-02-03,31,8,1
3832,2025-05-07,5,7,2
3833,2026-05-04,64,7,2
3834,2026-06-09,105,11,2
3835,2025-04-08,112,4,1
3836,2026-06-22,93,11,3
3837,2025-09-16,127,8,1
3838,2025-04-01,64,2,1
3839,2025-11-22,82,10,2
3840,2025-01-06,15,4,1
3841,2025-06-17,40,7,1
3842,2025-05-30,134,8,2
3843,2025-02-03,93,8,1
3844,2026-05-03,137,7,1
3845,2026-05-19,130,10,1
3846,2026-01-30,63,2,1
3847,2026-05-05,121,4,1
3848,2025-03-03,67,11,2
3849,2026-03-28,61,11,1
3850,2025-06-11,61,8,2
3851,2026-03-05,85,1,2
3852,2025-11-21,110,6,3
3853,2025-02-07,59,8,3
3854,2025-09-03,59,8,3
3855,2025-05-02,70,9,2
3856,2026-05-19,50,5,2
3857,2025-12-26,120,8,1
3858,2025-12-26,139,8,1
3859,2025-08-28,146,8,4
3860,2026-06-19,108,8,1
3861,2025-01-26,129,9,4
3862,2025-06-17,25,11,1
3863,2025-11-14,68,9,1
3864,2025-05-22,125,2,1
3865,2025-08-17,147,6,1
3866,2025-06-21,112,10,5
3867,2025-07-24,41,7,2
3868,2025-04-07,73,9,3
3869,2025-03-27,28,5,1
3870,2025-12-19,107,6,3
3871,2025-07-17,85,3,1
3872,2025-02-23,112,11,1
3873,2025-06-11,63,7,1
3874,2026-01-11,131,2,3
3875,2026-03-23,135,9,3
3876,2025-10-09,12,4,2
3877,2025-06-06,82,9,3
3878,2025-09-08,123,5,3
3879,2025-01-01,67,8,1
3880,2025-02-18,3,8,2
3881,2026-02-07,139,2,1
3882,2026-04-07,66,9,2
3883,2025-09-29,24,10,2
3884,2026-02-17,9,2,1
3885,2025-08-27,81,6,1
3886,2025-10-27,108,11,1
3887,2025-07-02,95,11,1
3888,2026-01-19,107,3,1
3889,2025-04-06,40,3,1
3890,2025-08-13,35,7,2
3891,2025-12-12,100,9,1
3892,2026-04-05,112,10,1
3893,2025-12-23,124,7,1
3894,2026-01-12,69,5,2
3895,2025-04-08,7,4,1
3896,2025-01-24,67,2,2
3897,2026-01-02,125,1,2
3898,2025-03-07,43,11,1
3899,2026-05-18,26,7,1
3900,2025-03-13,32,4,1
3901,2025-07-08,103,10,3
3902,2025-03-08,93,1,1
3903,2025-12-16,69,3,1
3904,2025-09-28,141,9,2
3905,2025-06-21,68,8,3
3906,2025-04-09,107,8,1
3907,2026-04-29,110,4,2
3908,2025-12-17,80,5,2
3909,2026-02-11,132,10,1
3910,2026-04-20,43,6,4
3911,2025-02-18,135,11,1
3912,2025-10-14,38,7,1
3913,2025-01-22,33,2,4
3914,2026-01-02,20,10,3
3915,2025-03-29,52,1,1
3916,2025-02-18,69,8,3
3917,2025-07-10,96,3,1
3918,2025-08-30,104,2,2
3919,2025-09-20,122,5,2
3920,2025-07-14,15,3,1
3921,2026-04-07,122,6,2
3922,2025-08-10,50,7,1
3923,2025-10-28,92,9,3
3924,2026-06-11,70,7,1
3925,2025-10-09,105,10,1
3926,2025-01-18,84,2,2
3927,2026-01-20,121,4,2
3928,2025-08-25,60,3,2
3929,2026-04-15,54,3,1
3930,2025-11-01,83,6,2
3931,2026-05-25,47,8,4
3932,2025-02-04,114,11,2
3933,2025-03-03,105,2,1
3934,2026-04-14,96,6,1
3935,2025-05-30,35,9,3
3936,2025-01-29,95,11,2
3937,2026-02-14,91,5,1
3938,2025-03-30,150,7,1
3939,2025-09-15,65,3,1
3940,2026-01-22,43,10,1
3941,2026-03-21,135,9,1
3942,2025-10-16,11,3,4
3943,2026-02-24,17,2,1
3944,2025-09-03,91,9,2
3945,2026-04-14,6,3,2
3946,2026-05-20,68,7,1
3947,2026-05-23,78,7,1
3948,2025-05-31,7,5,1
3949,2026-02-05,92,7,1
3950,2026-03-26,79,1,1
3951,2026-05-22,95,10,2
3952,2025-02-10,137,8,1
3953,2026-06-12,14,6,1
3954,2026-02-22,55,4,1
3955,2025-09-26,84,8,1
3956,2026-01-23,2,8,1
3957,2025-02-14,3,9,1
3958,2026-05-08,27,11,5
3959,2025-02-08,91,3,1
3960,2025-07-31,137,5,3
3961,2025-05-27,58,8,1
3962,2025-03-10,116,7,1
3963,2025-05-20,57,6,2
3964,2026-05-02,82,7,1
3965,2026-04-04,65,1,3
3966,2025-05-31,35,9,2
3967,2025-10-15,119,2,3
3968,2025-07-31,75,4,1
3969,2025-08-27,140,11,2
3970,2025-11-07,102,3,2
3971,2026-05-08,89,8,1
3972,2026-04-06,137,11,1
3973,2025-09-20,54,9,1
3974,2026-03-14,19,11,1
3975,2025-02-07,140,11,2
3976,2026-03-15,31,10,4
3977,2026-01-21,99,9,2
3978,2026-02-17,69,1,2
3979,2026-05-27,13,3,1
3980,2025-02-19,58,4,2
3981,2025-07-29,23,2,5
3982,2026-06-07,69,8,1
3983,2026-01-19,11,10,2
3984,2025-02-17,27,1,1
3985,2025-03-26,22,2,2
3986,2025-02-21,23,6,1
3987,2025-12-23,15,9,2
3988,2025-02-07,56,9,1
3989,2025-11-07,121,9,1
3990,2025-02-22,87,11,1
3991,2025-03-17,84,10,2
3992,2025-04-09,116,1,2
3993,2025-04-02,9,11,3
3994,2026-05-31,134,11,3
3995,2025-04-30,79,1,2
3996,2025-07-05,120,4,2
3997,2026-06-22,116,2,1
3998,2025-07-21,7,8,1
3999,2025-05-08,21,9,1
4000,2026-01-24,45,4,1
4001,2025-07-06,127,11,1
4002,2026-01-27,88,1,2
4003,2025-07-21,78,1,2
4004,2026-06-21,139,3,1
4005,2026-06-22,112,11,2
4006,2026-01-16,65,11,2
4007,2025-12-07,10,7,1
4008,2025-11-19,85,4,1
4009,2025-08-02,54,11,3
4010,2025-08-08,8,11,2
4011,2025-10-15,48,2,1
4012,2026-04-18,9,7,1
4013,2025-01-06,44,7,1
4014,2026-06-03,149,6,3
4015,2025-10-03,55,2,1
4016,2025-01-12,116,9,2
4017,2026-03-23,18,9,3
4018,2025-06-13,75,7,4
4019,2026-03-14,24,3,1
4020,2026-05-14,138,1,3
4021,2025-04-23,123,2,3
4022,2026-06-15,72,11,1
4023,2025-10-20,1,3,2
4024,2026-02-25,32,4,2
4025,2026-03-20,137,7,1
4026,2025-03-08,114,11,1
4027,2025-04-05,81,7,3
4028,2025-08-08,62,2,1
4029,2025-08-11,93,11,3
4030,2025-05-10,73,8,3
4031,2025-09-30,6,9,2
4032,2025-07-03,78,11,1
4033,2025-07-24,5,7,2
4034,2025-07-25,142,6,1
4035,2026-05-21,7,8,2
4036,2025-08-13,25,8,3
4037,2026-02-05,73,7,1
4038,2026-06-04,138,10,2
4039,2025-12-07,131,3,2
4040,2025-03-28,47,11,3
4041,2025-05-19,11,5,2
4042,2025-05-30,52,2,1
4043,2026-05-23,122,4,3
4044,2025-10-09,55,7,2
4045,2025-12-25,30,7,1
4046,2026-01-27,23,2,1
4047,2026-05-11,18,3,1
4048,2025-12-01,45,4,1
4049,2026-03-12,132,5,1
4050,2025-04-03,142,3,2
4051,2026-03-08,16,10,1
4052,2026-03-24,101,11,1
4053,2025-07-12,82,4,1
4054,2025-12-02,31,11,4
4055,2026-06-22,36,1,4
4056,2026-06-02,75,3,3
4057,2026-01-17,27,7,3
4058,2025-12-08,6,6,2
4059,2026-03-21,68,5,1
4060,2025-10-16,20,5,1
4061,2025-03-09,6,3,1
4062,2025-07-18,74,6,3
4063,2025-11-10,60,4,1
4064,2025-06-12,87,7,2
4065,2025-08-02,76,4,2
4066,2026-04-30,150,6,2
4067,2026-04-14,134,11,1
4068,2025-09-14,20,10,1
4069,2025-10-09,29,8,1
4070,2025-04-01,74,1,1
4071,2026-05-27,116,2,3
4072,2026-06-05,113,4,1
4073,2025-12-28,59,10,3
4074,2025-04-30,109,6,2
4075,2025-11-20,26,2,1
4076,2026-03-24,8,4,1
4077,2025-02-02,59,7,1
4078,2025-03-25,149,4,2
4079,2025-12-05,63,1,1
4080,2025-03-29,40,7,1
4081,2025-05-22,53,8,1
4082,2026-03-14,20,4,1
4083,2025-02-15,4,7,2
4084,2025-09-05,37,4,3
4085,2025-08-11,104,3,3
4086,2025-05-22,120,10,2
4087,2025-03-06,42,8,1
4088,2025-07-02,53,2,1
4089,2025-01-30,91,8,3
4090,2026-04-19,23,11,2
4091,2026-01-13,109,6,2
4092,2025-08-20,63,6,1
4093,2025-08-11,124,6,1
4094,2025-02-15,27,7,1
4095,2025-01-31,94,10,5
4096,2025-09-22,19,11,3
4097,2026-01-18,117,9,1
4098,2025-10-12,110,5,1
4099,2025-12-10,129,4,1
4100,2025-04-26,18,9,2
4101,2026-05-11,78,6,1
4102,2026-06-14,65,2,1
4103,2026-03-20,96,9,4
4104,2026-01-30,3,2,1
4105,2025-02-23,77,8,2
4106,2025-07-24,142,6,1
4107,2025-01-11,64,11,2
4108,2025-11-30,146,1,1
4109,2025-08-25,146,7,2
4110,2025-06-27,131,7,2
4111,2026-02-24,79,6,3
4112,2025-07-30,125,5,4
4113,2026-03-09,108,1,2
4114,2025-05-15,85,11,1
4115,2025-01-14,142,6,1
4116,2025-10-07,2,11,2
4117,2025-07-17,37,4,3
4118,2025-05-03,43,5,3
4119,2025-07-20,18,10,1
4120,2025-05-15,14,9,2
4121,2025-05-08,47,1,2
4122,2025-02-28,112,2,1
4123,2025-05-20,140,6,1
4124,2026-01-04,124,10,1
4125,2026-01-04,104,4,2
4126,2025-01-25,15,5,3
4127,2025-12-12,69,9,1
4128,2025-05-27,143,3,1
4129,2025-03-04,123,9,3
4130,2025-03-09,81,9,2
4131,2025-04-22,64,10,2
4132,2025-12-13,112,10,1
4133,2025-06-27,24,3,1
4134,2025-10-17,98,1,1
4135,2025-01-31,150,10,1
4136,2025-10-13,148,8,1
4137,2025-04-05,70,3,2
4138,2025-06-26,22,8,1
4139,2025-07-31,6,4,3
4140,2026-01-24,64,6,1
4141,2026-06-04,112,7,1
4142,2025-05-25,20,3,1
4143,2026-06-25,137,7,1
4144,2025-07-09,43,9,1
4145,2026-06-14,84,5,1
4146,2025-10-13,145,10,1
4147,2025-12-22,114,2,5
4148,2025-09-12,35,10,1
4149,2025-09-21,4,1,2
4150,2026-01-29,120,9,1
4151,2025-10-20,68,5,2
4152,2026-01-11,117,2,1
4153,2025-11-11,106,5,2
4154,2025-05-16,16,7,1
4155,2025-11-05,129,8,1
4156,2025-01-23,82,10,2
4157,2026-05-01,61,10,2
4158,2025-03-23,12,3,3
4159,2025-11-19,95,11,1
4160,2025-07-03,115,7,1
4161,2026-04-27,96,2,1
4162,2025-10-03,56,3,1
4163,2026-01-09,70,9,1
4164,2026-04-28,85,6,1
4165,2025-06-09,39,3,1
4166,2025-10-10,33,6,1
4167,2025-12-30,137,3,2
4168,2025-09-09,71,4,2
4169,2025-05-01,96,5,2
4170,2025-02-17,6,10,1
4171,2025-09-30,144,1,1
4172,2026-01-12,111,3,4
4173,2025-01-09,146,3,1
4174,2025-04-13,128,7,1
4175,2025-06-18,74,1,1
4176,2025-02-17,13,5,3
4177,2026-04-19,36,5,1
4178,2025-03-18,117,7,2
4179,2025-05-29,73,8,2
4180,2025-04-16,113,11,2
4181,2026-01-29,15,2,1
4182,2026-04-03,135,5,1
4183,2025-11-13,49,10,1
4184,2025-07-30,133,4,1
4185,2025-11-13,37,7,1
4186,2026-02-07,107,8,1
4187,2026-01-14,23,4,1
4188,2025-06-30,103,5,1
4189,2025-09-22,133,8,2
4190,2026-01-25,91,11,1
4191,2025-01-04,1,3,2
4192,2025-01-07,90,2,2
4193,2025-01-16,81,8,1
4194,2025-05-14,62,11,1
4195,2025-01-08,126,9,1
4196,2025-09-09,29,6,5
4197,2026-03-26,20,8,2
4198,2025-08-31,22,1,1
4199,2025-01-01,2,3,1
4200,2025-06-12,148,5,1
4201,2025-11-05,104,8,1
4202,2025-02-09,6,7,4
4203,2025-05-13,9,1,2
4204,2026-05-21,64,5,4
4205,2026-04-04,78,5,1
4206,2025-06-07,52,4,1
4207,2026-03-16,124,7,2
4208,2025-01-19,114,7,2
4209,2026-05-29,32,5,3
4210,2025-09-13,119,6,1
4211,2026-01-30,64,6,1
4212,2026-01-20,128,9,1
4213,2025-05-10,146,5,1
4214,2026-04-13,84,11,1
4215,2025-12-05,134,9,1
4216,2025-11-14,126,11,1
4217,2025-08-02,71,8,1
4218,2026-01-14,96,4,1
4219,2025-08-18,96,7,3
4220,2026-06-24,120,4,4
4221,2026-02-05,11,2,1
4222,2026-02-18,80,10,1
4223,2026-04-24,131,4,1
4224,2025-08-08,83,10,1
4225,2025-02-03,58,2,2
4226,2026-06-12,90,6,1
4227,2026-02-01,33,6,2
4228,2025-02-02,14,7,2
4229,2025-11-28,144,5,1
4230,2025-08-18,54,1,3
4231,2025-03-26,17,11,1
4232,2026-04-26,113,11,1
4233,2025-12-22,49,9,2
4234,2025-02-06,49,7,3
4235,2025-01-25,137,5,1
4236,2026-03-05,78,10,1
4237,2025-06-07,10,11,4
4238,2025-10-10,136,8,1
4239,2025-07-31,109,11,2
4240,2026-03-18,127,9,4
4241,2025-02-17,82,4,1
4242,2026-03-03,90,7,1
4243,2025-03-30,53,8,1
4244,2026-01-13,29,8,2
4245,2025-10-12,17,9,1
4246,2025-08-29,88,4,1
4247,2025-08-28,13,7,1
4248,2025-12-22,111,1,2
4249,2025-05-06,147,9,1
4250,2025-01-03,54,8,2
4251,2026-04-07,146,10,1
4252,2025-09-27,54,5,2
4253,2026-06-13,116,1,3
4254,2025-10-09,9,5,1
4255,2025-12-06,115,10,3
4256,2025-11-27,47,2,1
4257,2025-09-18,59,1,5
4258,2026-06-05,69,4,1
4259,2026-02-18,48,5,2
4260,2025-11-18,78,6,1
4261,2026-04-03,112,4,2
4262,2025-08-22,46,9,1
4263,2025-06-14,130,8,3
4264,2025-08-12,92,10,4
4265,2026-02-25,124,7,1
4266,2026-03-07,92,9,1
4267,2025-05-01,23,3,2
4268,2025-07-10,74,6,1
4269,2025-03-15,61,9,2
4270,2025-11-29,148,9,1
4271,2025-11-09,8,6,1
4272,2025-11-13,7,5,1
4273,2025-01-11,123,7,1
4274,2026-05-19,10,8,2
4275,2025-04-27,126,9,1
4276,2026-04-20,57,8,1
4277,2025-10-19,13,3,2
4278,2025-08-01,71,1,1
4279,2025-12-03,71,8,3
4280,2025-10-27,119,1,1
4281,2025-05-08,119,4,1
4282,2025-06-15,46,3,1
4283,2025-10-14,19,11,4
4284,2026-02-19,84,8,1
4285,2026-05-10,120,11,4
4286,2026-05-29,32,10,1
4287,2025-11-06,24,2,2
4288,2026-02-05,48,11,1
4289,2025-11-02,131,4,2
4290,2026-04-19,34,3,1
4291,2026-02-04,147,6,1
4292,2026-03-22,36,5,1
4293,2025-04-05,61,2,1
4294,2025-02-18,131,5,1
4295,2025-05-04,37,3,1
4296,2025-04-29,112,11,2
4297,2025-06-29,103,2,2
4298,2025-12-26,76,2,1
4299,2025-11-21,24,5,1
4300,2025-07-16,122,1,1
4301,2025-08-16,123,6,1
4302,2025-12-17,33,10,2
4303,2026-01-13,61,2,1
4304,2025-03-25,30,11,1
4305,2026-03-10,8,11,3
4306,2026-06-03,12,8,1
4307,2025-08-01,131,1,1
4308,2026-05-13,46,11,5
4309,2026-04-26,41,7,3
4310,2025-10-12,73,3,1
4311,2025-02-09,136,5,2
4312,2025-12-10,33,9,1
4313,2025-09-09,72,4,2
4314,2025-08-15,104,4,4
4315,2025-06-13,93,3,2
4316,2026-04-23,7,3,3
4317,2025-04-18,126,10,1
4318,2026-02-17,136,8,2
4319,2025-02-07,139,11,1
4320,2026-01-24,24,5,2
4321,2025-09-06,58,2,1
4322,2026-01-25,57,4,3
4323,2025-07-23,46,9,1
4324,2026-02-01,56,10,2
4325,2026-03-14,131,4,1
4326,2025-10-28,40,3,2
4327,2025-08-17,52,9,2
4328,2026-03-10,101,6,1
4329,2025-11-15,32,4,2
4330,2026-01-15,37,3,1
4331,2026-04-08,76,5,1
4332,2025-01-20,129,7,1
4333,2025-08-22,122,6,2
4334,2025-10-26,124,8,1
4335,2025-04-30,103,5,1
4336,2026-03-19,13,8,2
4337,2025-11-10,149,3,1
4338,2025-05-29,2,11,2
4339,2025-05-18,76,2,1
4340,2025-02-23,55,3,1
4341,2025-06-02,34,6,2
4342,2025-10-16,37,10,1
4343,2025-01-14,106,9,1
4344,2025-11-21,118,11,1
4345,2025-08-21,8,7,1
4346,2025-09-10,147,9,1
4347,2025-02-22,41,11,1
4348,2025-02-11,30,11,4
4349,2026-05-12,103,2,2
4350,2025-07-16,75,1,1
4351,2026-02-25,143,9,2
4352,2026-06-04,128,6,1
4353,2025-05-27,124,10,1
4354,2025-07-01,17,6,3
4355,2026-05-21,84,8,2
4356,2026-02-14,148,4,1
4357,2025-10-08,44,9,1
4358,2026-01-10,67,5,2
4359,2025-01-02,15,1,1
4360,2025-02-13,5,5,1
4361,2025-02-10,64,10,1
4362,2026-04-04,84,7,3
4363,2025-09-05,44,7,2
4364,2025-03-03,136,7,1
4365,2025-07-23,129,7,1
4366,2025-11-28,55,4,1
4367,2025-11-06,129,3,1
4368,2025-11-09,128,3,1
4369,2025-03-20,5,6,2
4370,2025-06-04,113,9,2
4371,2026-02-07,59,2,2
4372,2026-06-21,127,8,4
4373,2026-03-26,14,11,1
4374,2025-08-28,30,3,1
4375,2025-04-03,83,3,2
4376,2025-01-06,47,6,1
4377,2026-02-12,42,7,2
4378,2025-03-07,12,4,2
4379,2026-06-14,21,1,1
4380,2025-03-17,75,1,2
4381,2026-02-06,102,1,5
4382,2025-12-30,94,5,1
4383,2026-06-06,112,10,1
4384,2025-12-30,43,2,1
4385,2025-05-19,62,3,1
4386,2025-09-10,100,5,1
4387,2025-10-12,142,11,4
4388,2025-12-21,97,3,2
4389,2025-11-12,70,2,2
4390,2025-09-28,142,7,2
4391,2025-10-10,36,5,4
4392,2025-11-13,123,1,1
4393,2026-02-20,115,11,1
4394,2025-02-05,4,8,1
4395,2026-06-06,28,8,1
4396,2025-11-15,96,10,1
4397,2026-05-27,24,4,1
4398,2026-06-02,93,4,1
4399,2025-01-02,79,8,1
4400,2026-05-14,126,1,1
4401,2026-06-08,59,8,1
4402,2026-01-23,36,10,1
4403,2025-11-02,11,5,2
4404,2025-11-28,103,1,1
4405,2025-11-04,18,7,1
4406,2025-11-06,80,7,2
4407,2025-10-08,20,7,1
4408,2026-01-24,129,1,1
4409,2025-08-27,12,4,1
4410,2025-04-12,92,2,2
4411,2025-08-01,90,11,1
4412,2026-05-06,42,3,1
4413,2025-05-28,106,11,1
4414,2025-04-11,20,11,5
4415,2026-04-16,122,2,2
4416,2025-05-27,94,6,1
4417,2025-03-29,128,11,1
4418,2025-05-04,53,3,1
4419,2026-05-17,57,9,2
4420,2026-02-11,32,11,1
4421,2025-04-16,93,6,4
4422,2025-10-23,84,1,1
4423,2025-08-21,93,11,3
4424,2025-03-10,48,8,1
4425,2026-05-31,142,7,2
